# {
#  "arm_inertia": 0.000473,
#  "bus": {
#   "baud": 1000000,
#   "port": "/dev/cu.usbmodem5B790298401"
#  },
#  "centre": 1686,
#  "dry_run": false,
#  "late_samples": 2,
#  "mass_kg": 0.43,
#  "psu_volts": 10.0,
#  "radius_m": 0.09,
#  "registers": {
#   "ACCELERATION": 0,
#   "ANGULAR_RESOLUTION": 1,
#   "CCW_DEAD": 1,
#   "CW_DEAD": 1,
#   "D_COEF": 32,
#   "GOAL_SPEED": 0,
#   "I_COEF": 0,
#   "MAX_ANGLE_LIMIT": 4095,
#   "MAX_TORQUE": 1000,
#   "MIN_ANGLE_LIMIT": 0,
#   "MODE": 0,
#   "OFFSET": 85,
#   "OVERLOAD_TORQUE": 80,
#   "PROTECTION_CURRENT": 310,
#   "PROTECTIVE_TORQUE": 20,
#   "P_COEF": 32,
#   "STARTUP_FORCE": 16,
#   "TORQUE_LIMIT": 1000
#  },
#  "requested_hz": 200.0,
#  "sample_hz": 199.91385560526507,
#  "samples": 4198,
#  "seconds": 21.0,
#  "servo_id": 1,
#  "trajectory": "step",
#  "written": "2026-09-04T22:55:58"
# }
t,target_rad,q_rad,w_rad_s,current_a,volt_v,temp_c,load_raw,counts
1.8340000000893752e-06,0.0,-0.0046019423636569235,0.0,0.0065,10.100000000000001,29,1056,1683
0.005943292000000211,0.0,-0.0046019423636569235,0.0,0.0065,10.100000000000001,29,1056,1683
0.010707417000000108,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.015467459000000128,0.0,-0.0046019423636569235,0.0,0.0065,10.100000000000001,29,1056,1683
0.0203234590000001,0.0,-0.0046019423636569235,0.0,0.0,10.0,29,1056,1683
0.025891500000000178,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.03075812500000019,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.035218709000000015,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.04033704200000021,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.04592462500000005,0.0,-0.0046019423636569235,0.0,0.0065,10.100000000000001,30,1056,1683
0.05071333400000011,0.0,-0.0046019423636569235,0.0,0.0065,10.100000000000001,29,1056,1683
0.0557894590000001,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,30,1056,1683
0.06084725000000013,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,29,1056,1683
0.0654601250000002,0.0,-0.0046019423636569235,0.0,0.0,10.100000000000001,30,1056,1683
