# {
#  "arm_inertia": 0.002964,
#  "bus": {
#   "baud": 1000000,
#   "port": "/dev/cu.usbmodem5B790298401"
#  },
#  "centre": 2300,
#  "dry_run": false,
#  "late_samples": 2,
#  "mass_kg": 1.066,
#  "psu_volts": 12.0,
#  "radius_m": 0.09,
#  "registers": {
#   "ACCELERATION": 0,
#   "ANGULAR_RESOLUTION": 1,
#   "CCW_DEAD": 1,
#   "CW_DEAD": 1,
#   "D_COEF": 32,
#   "GOAL_SPEED": 0,
#   "I_COEF": 0,
#   "MAX_ANGLE_LIMIT": 4095,
#   "MAX_TORQUE": 1000,
#   "MIN_ANGLE_LIMIT": 0,
#   "MODE": 0,
#   "OFFSET": 85,
#   "OVERLOAD_TORQUE": 80,
#   "PROTECTION_CURRENT": 310,
#   "PROTECTIVE_TORQUE": 20,
#   "P_COEF": 32,
#   "STARTUP_FORCE": 16,
#   "TORQUE_LIMIT": 1000
#  },
#  "requested_hz": 200.0,
#  "sample_hz": 199.96097285813568,
#  "samples": 3999,
#  "seconds": 20.0,
#  "servo_id": 1,
#  "trajectory": "hold",
#  "written": "2026-09-08T16:32:42"
# }
t,target_rad,q_rad,w_rad_s,current_a,volt_v,temp_c,load_raw,counts
6.458023563027382e-06,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.005891500040888786,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.010557582951150835,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.015866208006627858,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.020792082999832928,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.02562066598329693,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.03063558298163116,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.03562816604971886,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.04085537500213832,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.0458410830469802,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.05076537502463907,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.05523900000844151,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.06095075001940131,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.06528016598895192,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.07093970803543925,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.07520783296786249,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.08075604098848999,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.08516408305149525,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.09101033303886652,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.09520079102367163,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.10101824998855591,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.10577179095707834,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1108220829628408,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1154605409828946,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.12093883298803121,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.12512708303984255,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1307981660356745,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.13511833304073662,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.14101004099939018,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.14580483303871006,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.15039429103489965,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1552603329764679,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.16081675002351403,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.16582545801065862,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.17082524998113513,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.17581554094795138,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.18054437497630715,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.18519800005014986,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1908561249729246,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.1956437909975648,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.20086850004736334,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.20545008301269263,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.21092054096516222,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.21579220797866583,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2208312910515815,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.22580145800020546,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.23036320798564702,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.23572454100940377,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.24053283303510398,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.245519999996759,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2507283330196515,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2558294580085203,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.26071245805360377,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.26588295795954764,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.270831250003539,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.27554529102053493,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2803783330600709,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.285085582989268,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2906298750312999,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.2958863329840824,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3006659160600975,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.30580066598486155,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.31031550001353025,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3152093749959022,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.32098716602195054,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.32535516598727554,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3309408329660073,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3357954160310328,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3405228330520913,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3459377499530092,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3505116660380736,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.35570370801724494,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3601157079683617,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.36599500000011176,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3707601249916479,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.37519649998284876,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3802633750019595,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3859493329655379,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.39080287504475564,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
0.3958677500486374,0.0,0.0,0.0,0.0,12.100000000000001,31,0,2300
