# {
#  "arm_inertia": 0.002964,
#  "bus": {
#   "baud": 1000000,
#   "port": "/dev/cu.usbmodem5B790298401"
#  },
#  "centre": 2300,
#  "dry_run": false,
#  "late_samples": 8,
#  "mass_kg": 1.066,
#  "psu_volts": 12.0,
#  "radius_m": 0.09,
#  "registers": {
#   "ACCELERATION": 0,
#   "ANGULAR_RESOLUTION": 1,
#   "CCW_DEAD": 1,
#   "CW_DEAD": 1,
#   "D_COEF": 32,
#   "GOAL_SPEED": 0,
#   "I_COEF": 0,
#   "MAX_ANGLE_LIMIT": 4095,
#   "MAX_TORQUE": 1000,
#   "MIN_ANGLE_LIMIT": 0,
#   "MODE": 0,
#   "OFFSET": 85,
#   "OVERLOAD_TORQUE": 80,
#   "PROTECTION_CURRENT": 310,
#   "PROTECTIVE_TORQUE": 20,
#   "P_COEF": 32,
#   "STARTUP_FORCE": 16,
#   "TORQUE_LIMIT": 1000
#  },
#  "requested_hz": 200.0,
#  "sample_hz": 199.66557488474666,
#  "samples": 5989,
#  "seconds": 30.0,
#  "servo_id": 1,
#  "trajectory": "chirp",
#  "written": "2026-09-08T16:39:59"
# }
t,target_rad,q_rad,w_rad_s,current_a,volt_v,temp_c,load_raw,counts
1.2919772416353226e-06,4.2212244042807826e-07,0.0030679615757712823,0.0,0.0,12.100000000000001,32,24,2302
0.006011666962876916,0.001971821950907547,0.0030679615757712823,0.0,0.0,12.100000000000001,32,24,2302
0.010786207974888384,0.00354872827070351,0.0030679615757712823,0.0,0.0,12.100000000000001,32,24,2302
0.015829541953280568,0.005224780353343121,0.0030679615757712823,0.0,0.0,12.100000000000001,32,24,2302
0.02082862495444715,0.006896570294485698,0.0030679615757712823,0.0,0.0,12.100000000000001,32,0,2302
0.025831832899712026,0.008580076083578315,0.0030679615757712823,0.0,0.0,12.100000000000001,32,0,2302
0.030835542012937367,0.01027401591919771,0.0030679615757712823,0.0,0.0,12.100000000000001,32,0,2302
0.0358461249852553,0.01198049015627436,0.0030679615757712823,0.0,0.0,12.100000000000001,32,0,2302
0.040527625009417534,0.01358404443110036,0.0030679615757712823,0.0,0.0,12.100000000000001,32,-32,2302
0.045406749937683344,0.015264628553612419,0.0030679615757712823,0.0,0.0065,12.100000000000001,32,-40,2302
0.05092612490989268,0.017177130015795482,0.0030679615757712823,0.0,0.0,12.100000000000001,32,-48,2302
0.05529583292081952,0.0186997606442483,0.0030679615757712823,0.0,0.0065,12.100000000000001,32,-56,2302
0.060993249993771315,0.020696199759316917,0.0030679615757712823,0.0,0.013,12.100000000000001,32,-72,2302
