# {
#  "arm_inertia": 0.002964,
#  "bus": {
#   "baud": 1000000,
#   "port": "/dev/cu.usbmodem5B790298401"
#  },
#  "centre": 1571,
#  "dry_run": false,
#  "late_samples": 1,
#  "mass_kg": 1.066,
#  "psu_volts": 12.0,
#  "radius_m": 0.09,
#  "registers": {
#   "ACCELERATION": 0,
#   "ANGULAR_RESOLUTION": 1,
#   "CCW_DEAD": 1,
#   "CW_DEAD": 1,
#   "D_COEF": 32,
#   "GOAL_SPEED": 0,
#   "I_COEF": 0,
#   "MAX_ANGLE_LIMIT": 4095,
#   "MAX_TORQUE": 1000,
#   "MIN_ANGLE_LIMIT": 0,
#   "MODE": 0,
#   "OFFSET": 1436,
#   "OVERLOAD_TORQUE": 80,
#   "PROTECTION_CURRENT": 310,
#   "PROTECTIVE_TORQUE": 20,
#   "P_COEF": 32,
#   "STARTUP_FORCE": 16,
#   "TORQUE_LIMIT": 1000
#  },
#  "requested_hz": 200.0,
#  "sample_hz": 200.03692223462218,
#  "samples": 4000,
#  "seconds": 20.0,
#  "servo_id": 21,
#  "trajectory": "speed20s",
#  "written": "2026-09-12T15:24:11"
# }
t,target_rad,q_rad,w_rad_s,current_a,volt_v,temp_c,load_raw,counts
1.0830117389559746e-06,-0.4999998916988261,-0.483203948183977,0.0,0.026,12.100000000000001,30,96,1256
0.005684833042323589,-0.49943151669576763,-0.483203948183977,0.0,0.026,12.100000000000001,30,96,1256
0.010826250072568655,-0.49891737499274313,-0.483203948183977,0.0,0.026,12.100000000000001,30,96,1256
0.015130666084587574,-0.49848693339154126,-0.483203948183977,0.0,0.026,12.100000000000001,30,96,1256
0.020885291043668985,-0.4979114708956331,-0.483203948183977,0.0,0.0195,12.100000000000001,30,96,1256
0.02502904098946601,-0.4974970959010534,-0.483203948183977,0.0,0.026,12.100000000000001,30,96,1256
0.030565250082872808,-0.4969434749917127,-0.483203948183977,0.0,0.0195,12.100000000000001,30,88,1256
0.035140749998390675,-0.4964859250001609,-0.483203948183977,0.0,0.026,12.100000000000001,30,88,1256
0.041024208068847656,-0.4958975791931152,-0.483203948183977,0.0,0.0195,12.100000000000001,30,88,1256
0.04513612505979836,-0.4954863874940202,-0.483203948183977,0.0,0.0195,12.100000000000001,30,72,1256
0.05097445799037814,-0.4949025542009622,-0.483203948183977,0.0,0.0195,12.100000000000001,30,72,1256
0.055775916087441146,-0.4944224083912559,-0.483203948183977,0.0,0.0195,12.100000000000001,30,72,1256
0.06026083300821483,-0.4939739166991785,-0.483203948183977,0.0,0.013,12.100000000000001,30,64,1256
0.0659709160681814,-0.49340290839318185,-0.483203948183977,0.0,0.013,12.100000000000001,30,68,1256
0.07078025001101196,-0.4929219749988988,-0.483203948183977,0.0,0.013,12.100000000000001,30,68,1256
0.07581529102753848,-0.49241847089724616,-0.483203948183977,0.0,0.0065,12.100000000000001,30,60,1256
0.08082375000230968,-0.49191762499976904,-0.483203948183977,0.0,0.0065,12.100000000000001,30,60,1256
0.08582983305677772,-0.49141701669432225,-0.483203948183977,0.0,0.013,12.100000000000001,30,60,1256
0.09082058304920793,-0.4909179416950792,-0.483203948183977,0.0,0.0065,12.100000000000001,30,52,1256
0.09583704103715718,-0.49041629589628427,-0.483203948183977,0.0,0.0065,12.100000000000001,30,52,1256
0.10081420803908259,-0.4899185791960917,-0.483203948183977,0.0,0.0065,12.100000000000001,30,52,1256
0.10583579097874463,-0.48941642090212556,-0.483203948183977,0.0,0.0065,12.100000000000001,30,40,1256
0.11007995798718184,-0.4889920042012818,-0.483203948183977,0.0,0.0065,12.100000000000001,30,40,1256
0.11510687507688999,-0.488489312492311,-0.483203948183977,0.0,0.0065,12.100000000000001,30,40,1256
0.12102325004525483,-0.48789767499547454,-0.483203948183977,0.0,0.0,12.100000000000001,30,32,1256
0.12576041603460908,-0.48742395839653907,-0.483203948183977,0.0,0.0,12.100000000000001,30,36,1256
0.1303265830501914,-0.48696734169498085,-0.483203948183977,0.0,0.0065,12.100000000000001,30,36,1256
0.1355592500185594,-0.48644407499814407,-0.483203948183977,0.0,0.0,12.100000000000001,30,28,1256
0.14052416605409235,-0.48594758339459077,-0.483203948183977,0.0,0.0,12.100000000000001,30,28,1256
0.14576874999329448,-0.48542312500067053,-0.483203948183977,0.0,0.0065,12.100000000000001,30,28,1256
0.15081433299928904,-0.4849185667000711,-0.483203948183977,0.0,0.0,12.100000000000001,30,20,1256
0.15515720809344202,-0.4844842791906558,-0.483203948183977,0.0,0.0,12.100000000000001,30,20,1256
0.16100691608153284,-0.4838993083918467,-0.483203948183977,0.0,0.0,12.100000000000001,30,20,1256
0.1654151660623029,-0.48345848339376973,-0.483203948183977,0.0,0.0,12.100000000000001,30,-24,1256
0.17016366601455957,-0.48298363339854405,-0.483203948183977,0.0,0.0,12.100000000000001,30,-24,1256
0.17578799999319017,-0.482421200000681,-0.483203948183977,0.0,0.0,12.100000000000001,30,-24,1256
0.18073716608341783,-0.4819262833916582,-0.483203948183977,0.0,0.0,12.100000000000001,30,-24,1256
0.1850471249781549,-0.4814952875021845,-0.483203948183977,0.0,0.0,12.100000000000001,30,0,1256
0.1910439160419628,-0.4808956083958037,-0.483203948183977,0.0,0.0,12.100000000000001,30,0,1256
0.19547733303625137,-0.48045226669637486,-0.483203948183977,0.0,0.0,12.100000000000001,30,0,1256
0.2008488749852404,-0.47991511250147595,-0.4816699673960913,0.07669903939428206,0.0,12.100000000000001,30,0,1257
0.2055359580554068,-0.47944640419445933,-0.4816699673960913,0.07669903939428206,0.0,12.100000000000001,30,0,1257
0.21090787497814745,-0.47890921250218527,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.21582883305381984,-0.478417116694618,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.22052458301186562,-0.4779475416988134,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.2252317500533536,-0.47747682499466465,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.2301774580264464,-0.47698225419735535,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.2358242500340566,-0.4764175749965943,-0.48013598660820567,0.07669903939428206,0.0,12.100000000000001,30,0,1258
0.24040658306330442,-0.47595934169366955,-0.48013598660820567,0.0,0.0,12.100000000000001,30,0,1258
0.24505987507291138,-0.47549401249270884,-0.48013598660820567,0.0,0.0,12.100000000000001,30,-28,1258
0.2510412910487503,-0.47489587089512497,-0.48013598660820567,0.0,0.0,12.100000000000001,30,-28,1258
0.255754915997386,-0.4744245084002614,-0.48013598660820567,0.0,0.0,12.100000000000001,30,-28,1258
0.2608635410433635,-0.47391364589566365,-0.48013598660820567,0.0,0.0,12.100000000000001,30,-36,1258
0.26540487504098564,-0.47345951249590146,-0.47860200582032003,0.0,0.0,12.100000000000001,30,-24,1259
0.27038875001017004,-0.472961124998983,-0.47860200582032003,0.0,0.0,12.100000000000001,30,-24,1259
0.27518766606226563,-0.47248123339377346,-0.47860200582032003,0.0,0.0,12.100000000000001,30,-32,1259
0.28053208300843835,-0.47194679169915615,-0.4770680250324344,0.15339807878856412,0.0,12.100000000000001,30,-24,1260
0.2859101250069216,-0.4714089874993078,-0.47553404424454876,0.15339807878856412,0.0,12.100000000000001,30,0,1261
0.29082758305594325,-0.4709172416944057,-0.47553404424454876,0.15339807878856412,0.0,12.100000000000001,30,-24,1261
0.29519066598732024,-0.47048093340126795,-0.47553404424454876,0.15339807878856412,0.0,12.100000000000001,30,-24,1261
0.3002343330299482,-0.46997656669700516,-0.4740000634566631,0.07669903939428206,0.0,12.100000000000001,30,0,1262
0.30589320801664144,-0.46941067919833585,-0.4724660826687775,0.07669903939428206,0.0,12.100000000000001,30,0,1263
0.31062608305364847,-0.46893739169463516,-0.4724660826687775,0.07669903939428206,0.0,12.100000000000001,30,0,1263
0.31589791597798467,-0.46841020840220154,-0.47093210188089185,0.07669903939428206,0.0,12.100000000000001,30,0,1264
0.32093695807270706,-0.46790630419272927,-0.4693981210930062,0.23009711818284617,0.0,12.100000000000001,30,0,1265
